Area,name,id,category,location,restaurant
"Chatham, North Carolina",Fat Juniors Grill,4df37c7a88772e1f8153d86c,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}","(35.548649, -79.17293599999999)",True
"Chatham, North Carolina",Fiesta Grill,4b538d3df964a520d4a127e3,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/mexican_', 'suffix': '.png'}","(35.92238201752465, -79.18573423199848)",True
"Chatham, North Carolina",Yarborough's,4b492102f964a520246726e3,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/icecream_', 'suffix': '.png'}","(35.48055558010688, -79.17572458892471)",True
"Chatham, North Carolina",3 Birds Marketing,50b79f88e4b085201170e11a,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/technology_', 'suffix': '.png'}","(35.90959707, -79.0636744)",False
"Chatham, North Carolina",The Flame Steakhouse,4bb63e74ef159c740ea475f7,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/steakhouse_', 'suffix': '.png'}","(35.47591450060247, -79.18817069388956)",True
"Chatham, North Carolina",Mediterranean Deli,4ae8d5dbf964a520bdb221e3,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/mediterranean_', 'suffix': '.png'}","(35.91128396012534, -79.0610163160036)",True
"Chatham, North Carolina",Carrboro Farmers Market,4b9bb8edf964a520f81d36e3,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/food_farmersmarket_', 'suffix': '.png'}","(35.91082490561486, -79.07736361026764)",True
"Chatham, North Carolina",Johnson's,4b9bb54df964a520431c36e3,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/burger_', 'suffix': '.png'}","(35.73311556354288, -79.44195928739946)",True
"Chatham, North Carolina",The Carolina Inn,4ad4c008f964a520c1ec20e3,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/hotel_', 'suffix': '.png'}","(35.9097518, -79.054385)",False
"Chatham, North Carolina",Saxapahaw General Store,4b11b288f964a520868223e3,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}","(35.946678343754925, -79.31815732687954)",True
"Chatham, North Carolina",Weaver Street Market,4ad502f5f964a520440121e3,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/food_grocery_', 'suffix': '.png'}","(35.9110116037387, -79.07158062764539)",True
"Chatham, North Carolina",Haw River Farmhouse Ales,51640c13e4b093b127ee334b,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/brewery_', 'suffix': '.png'}","(35.94673520118568, -79.31918118077986)",True
"Chatham, North Carolina",Monterrey Mexican Restaurant,5535979b498e8dbae4a0570a,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/mexican_', 'suffix': '.png'}","(35.91697196973108, -79.0946476108023)",True
"Chatham, North Carolina",Rise Biscuits & Donuts,56d05bc5498e02f88a60abd6,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/breakfast_', 'suffix': '.png'}","(35.9104607, -79.0694446)",True
"Chatham, North Carolina",American Tobacco Trail - New Hill Olive Chapel Rd Access,4c7f8dd4d51ea1434dd25a9f,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/hikingtrail_', 'suffix': '.png'}","(35.71527278061365, -78.94364224724092)",False
"Chatham, North Carolina",Black Belt Leadership Academy,4d94cdeaaf67370487128509,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/gym_martialarts_', 'suffix': '.png'}","(35.4447777, -79.2155756)",False
"Chatham, North Carolina",Beer Study,508ac475e4b02ba9b0ff26ef,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/beergarden_', 'suffix': '.png'}","(35.91040541742834, -79.064398931965)",False
"Chatham, North Carolina",Cat's Cradle,4ad4c009f964a520d6ec20e3,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/arts_entertainment/musicvenue_', 'suffix': '.png'}","(35.910295673115925, -79.06901724985411)",False
"Chatham, North Carolina",121 Cafe,4b4e4be4f964a52076e826e3,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/cafe_', 'suffix': '.png'}","(35.481232771926535, -79.17651887227485)",True
"Chatham, North Carolina",Al's Burger Shack,5239c4a511d23738770d4905,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/burger_', 'suffix': '.png'}","(35.91002331743421, -79.06412857588882)",True
"Chatham, North Carolina",Steel String Brewery,50ad27eae4b08e127b36b653,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/brewery_', 'suffix': '.png'}","(35.909907718913914, -79.07249615786684)",True
"Chatham, North Carolina",Johnny's Gone Fishing,5341b2f0498e9256775e9330,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/cafe_', 'suffix': '.png'}","(35.91581820581215, -79.08695299981211)",True
"Chatham, North Carolina",Great Meadow Park,589a918f91936a1d1cdd9e1e,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/park_', 'suffix': '.png'}","(35.819473, -79.11039)",False
"Chatham, North Carolina",Honeysuckle Tea House,536fc95a498e00237f008d88,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/tearoom_', 'suffix': '.png'}","(35.94348212044932, -79.1529469927102)",True
"Chatham, North Carolina",Carmichael Arena,4b8acd15f964a520ef8132e3,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/arts_entertainment/stadium_basketball_', 'suffix': '.png'}","(35.909715230724295, -79.04554589538823)",False
"Chatham, North Carolina",The Eddy Pub & Restaurant,4d1525e3b15cb1f7344ba621,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}","(35.946742119491326, -79.31913499691612)",False
"Chatham, North Carolina",Weaver Street Market,4ae58e2df964a520e6a021e3,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/food_grocery_', 'suffix': '.png'}","(35.88027187534176, -79.06597326700252)",True
"Chatham, North Carolina",Apex Nature Park,53418386498e24b8cd239f60,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/park_', 'suffix': '.png'}","(35.71746312773677, -78.90564228441396)",False
"Chatham, North Carolina",Compadres Mexican Restaurant,4d727fd0d145a1cd5498b5f3,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/mexican_', 'suffix': '.png'}","(35.735789289507665, -79.43754733485619)",True
"Chatham, North Carolina",Dollar General,4dd57ce5bd41965192d0bd32,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/discountstore_', 'suffix': '.png'}","(35.591276069995274, -79.32669392859273)",False
"Chatham, North Carolina",Southwest Community Park,4c596be72091a5932ac65cd0,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/park_', 'suffix': '.png'}","(35.613502473458674, -79.39318561968585)",False
"Chatham, North Carolina",BP,4e849451775bb095c897ec4d,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/gas_', 'suffix': '.png'}","(35.56748573, -79.46353649)",False
"Chatham, North Carolina",Elois' Restaurant,4c2ca88d77cfe21e8b52b6f1,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}","(35.63743745783092, -79.3755658137677)",True
"Chatham, North Carolina",QUIK N EASY #8,4ea21a2d722ec75ade27fcc4,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/conveniencestore_', 'suffix': '.png'}","(35.64573710577112, -79.41425713790258)",False
"Chatham, North Carolina",Brewer's Corner Grill,4d5bf1631ef2f04dbb7eefcd,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/diner_', 'suffix': '.png'}","(35.567471667488, -79.46357399448266)",True
"Chatham, North Carolina",Resistance Tackle,53fabdc7498eae90b8a1bb9b,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/food_fishmarket_', 'suffix': '.png'}","(35.62604706595698, -79.4805908203125)",True
"Chatham, North Carolina",White Pines Preserve,52729c21498ee9adbf2bc78d,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/hikingtrail_', 'suffix': '.png'}","(35.61451447886345, -79.16072587203644)",False
"Chatham, North Carolina",Rock Ridge Park,4ed2971230f81894b0f1cd0e,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/park_', 'suffix': '.png'}","(35.67639015299761, -79.18175513461831)",False
"Chatham, North Carolina",Rock Ridge Disc Golf Course,5a85bb81c5309372ae0e461a,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/arts_entertainment/default_', 'suffix': '.png'}","(35.676412, -79.18123100000001)",False
"Chatham, North Carolina","Rae-Zor Grooming, Boarding & Day Care",4c7bc0ce93ef236a5430b60f,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/pet_store_', 'suffix': '.png'}","(35.52379460026036, -79.22469737940277)",False
"Chatham, North Carolina",Firehouse Subs,4b853c2df964a5201d5231e3,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/deli_', 'suffix': '.png'}","(35.56120783083188, -79.11221844862058)",True
"Chatham, North Carolina",Jordan Lake Tours,4e078fc552b165b7d7af4c84,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/boat_', 'suffix': '.png'}","(35.62586316755421, -79.08508452487347)",False
"Chatham, North Carolina",Deep River,4b68b56df964a52061882be3,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/river_', 'suffix': '.png'}","(35.622153221678495, -79.09149368029512)",False
"Chatham, North Carolina",Raleigh Executive Jetport at Sanford-Lee County (TTA),4e72314d8877dff6bd231fcc,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/airport_', 'suffix': '.png'}","(35.578401176375316, -79.10603685330553)",False
"Chatham, North Carolina",Deep River Sporting Clays and Shooting School,4bec4094976ac9281fbd600b,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/outdoors_', 'suffix': '.png'}","(35.566917871965344, -79.08646314277375)",False
"Chatham, North Carolina",Wings of Carolina,4be0892a854f9521369a2ba5,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/airport_', 'suffix': '.png'}","(35.57511052326102, -79.10776193284686)",False
"Chatham, North Carolina",US Army Corps of Engineers Visitor Assistance Center,4c85378fd8086dcbdbd68f52,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/outdoors_', 'suffix': '.png'}","(35.65418415607536, -79.0696996940421)",False
"Chatham, North Carolina",new Hope Overlook,531c9b21498ecda931efd44a,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/naturepreserve_', 'suffix': '.png'}","(35.68220282303513, -79.0483421767226)",False
"Chatham, North Carolina",Crosspoint Boat ramp,4d9f6cb2090da093137ad6a8,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/harbor_', 'suffix': '.png'}","(35.573318500152816, -78.9754006131129)",False
"Chatham, North Carolina",The Cove At Jordan Lake,4be5bdf6910020a1bd6ad314,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/lake_', 'suffix': '.png'}","(35.69136498692526, -79.06144635899972)",False
"Chatham, North Carolina",San Felipe,4d5dc8fd14963704637dc194,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/mexican_', 'suffix': '.png'}","(35.73306403168803, -79.42674422806414)",True
"Chatham, North Carolina",Sir Pizza,4b959a9cf964a520a4ab34e3,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/pizza_', 'suffix': '.png'}","(35.73329342607307, -79.44549193505435)",True
"Chatham, North Carolina",Elizabeth's Italian Restaurant,4d4dcbbeb1fa236ad1a19229,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/italian_', 'suffix': '.png'}","(35.73534567081068, -79.43699680151728)",True
"Chatham, North Carolina",Walgreens,4c113cf23ce120a16163091c,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/pharmacy_', 'suffix': '.png'}","(35.73374274241953, -79.441846869995)",False
"Chatham, North Carolina",Dry Dock Seafood Restaurant,4c0ea4f9cd8eb713f8a5ef94,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/seafood_', 'suffix': '.png'}","(35.72699765429168, -79.4642197902015)",True
"Chatham, North Carolina",Subway,4c2f70ae16adc928a286bd9c,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/deli_', 'suffix': '.png'}","(35.73259698338318, -79.4269716736107)",True
"Chatham, North Carolina",Wendy’s,4bfec96edaf9c9b6f342f9ef,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/fastfood_', 'suffix': '.png'}","(35.73424546000961, -79.42698135050705)",True
"Chatham, North Carolina",Dollar Tree,4d02a89d37036dcb4cb004fb,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/discountstore_', 'suffix': '.png'}","(35.732935117729824, -79.42756767184399)",False
"Chatham, North Carolina",Piggly Wiggly,4ccd9e3397d0224b4d4167b8,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/food_grocery_', 'suffix': '.png'}","(35.719544, -79.470004)",True
"Chatham, North Carolina",CVS pharmacy,4d8b9ce10c4e41bd892d667f,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/pharmacy_', 'suffix': '.png'}","(35.732463, -79.443422)",False
"Chatham, North Carolina",Bestfood Cafeteria,4c150616b7b9c9287a30ac37,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/southern_', 'suffix': '.png'}","(35.732571680319786, -79.46351426959988)",True
"Chatham, North Carolina",Domino's Pizza,4d41f0a2aed776eb37936997,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/pizza_', 'suffix': '.png'}","(35.732402, -79.444686)",True
"Chatham, North Carolina",Pizza Hut,4e9dbe1e8b81791d97d58994,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/pizza_', 'suffix': '.png'}","(35.73496511077489, -79.44165319204336)",True
"Chatham, North Carolina",SONIC Drive In,4bd311749854d13aaec6fc4d,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/fastfood_', 'suffix': '.png'}","(35.7338570577644, -79.4434221164192)",True
"Chatham, North Carolina",Food Lion Grocery Store,4ba601fef964a5200a2e39e3,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/food_grocery_', 'suffix': '.png'}","(35.734680836296505, -79.44110936616146)",True
"Chatham, North Carolina",Little Caesars Pizza,53b20786498e1475af187cf3,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/pizza_', 'suffix': '.png'}","(35.733467, -79.452976)",True
"Chatham, North Carolina",Circle K,5a8a98e61acf1143546ae5c6,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/conveniencestore_', 'suffix': '.png'}","(35.7333782, -79.4355429)",False
"Chatham, North Carolina",Walmart Supercenter,4ba5428ef964a520f5f238e3,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/default_', 'suffix': '.png'}","(35.73233139607422, -79.42839713887388)",False
"Chatham, North Carolina",Murphy Express,4bef233b5e4aa593d69f58bb,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/gas_', 'suffix': '.png'}","(35.73428284, -79.42615579)",False
"Chatham, North Carolina",KFC,4bb614bdf562ef3b62952f97,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/friedchicken_', 'suffix': '.png'}","(35.73307189771499, -79.43949469386575)",True
"Chatham, North Carolina",Taco Bell,5308e10d498e9e17a3044810,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/fastfood_', 'suffix': '.png'}","(35.733129, -79.439466)",True
"Chatham, North Carolina",Burger King,4d99dfb63bca41bd3d895dec,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/fastfood_', 'suffix': '.png'}","(35.7332690026071, -79.43760572816245)",True
"Chatham, North Carolina",McDonald's,4b646a1bf964a52049b12ae3,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/fastfood_', 'suffix': '.png'}","(35.734031076977466, -79.43845599889755)",True
"Chatham, North Carolina",Lighthouse Child Development Center,4baa720ef964a520e16a3ae3,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/school_', 'suffix': '.png'}","(35.692541530036905, -79.42982196807861)",False
"Chatham, North Carolina",Hart Furniture Co.,4e33091f81304e5c1060f543,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/furniture_', 'suffix': '.png'}","(35.73368661106439, -79.37416693389117)",False
"Chatham, North Carolina",Siler City Country Club,4c129a8a82a3c9b6ae06faf8,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/golfcourse_', 'suffix': '.png'}","(35.70028908543746, -79.47072214590901)",False
"Chatham, North Carolina",Brownie Lu's,4c744cd9ff1fb60c432df3a7,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/friedchicken_', 'suffix': '.png'}","(35.731880591732846, -79.46742289876234)",True
"Chatham, North Carolina",The Inn at Celebrity Dairy,4bc40d74dce4eee160e7719d,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/farm_', 'suffix': '.png'}","(35.759705, -79.353739)",False
"Chatham, North Carolina",The Morning Star Cafe,4bc77b2915a7ef3b7b7c79da,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/diner_', 'suffix': '.png'}","(35.775172, -79.377066)",True
"Chatham, North Carolina",Silk Hope School,4c0cdcc3c700c9b6ba71a1dd,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/school_', 'suffix': '.png'}","(35.78053, -79.36679000000001)",False
"Chatham, North Carolina",Al's Diner,4bc1e60174a9a593e35bd2f6,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/diner_', 'suffix': '.png'}","(35.720400762291945, -79.18723913063197)",True
"Chatham, North Carolina",Habitat For Humanity Home Store,4ec7eeea49010f98cd0fb8e9,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/default_', 'suffix': '.png'}","(35.7197889302257, -79.18565376204144)",False
"Chatham, North Carolina",Chatham Marketplace,4b33a38ff964a520ec1b25e3,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/food_grocery_', 'suffix': '.png'}","(35.72712866728335, -79.17528073488978)",True
"Chatham, North Carolina",Pittsboro Roadhouse,504227c3011c3b10f2556181,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}","(35.72014673577117, -79.17801444361653)",True
"Chatham, North Carolina",Dollar General,4dd57cfcbd41965192d0c245,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/discountstore_', 'suffix': '.png'}","(35.7196095365526, -79.16415320198354)",False
"Chatham, North Carolina",Blue Dot Coffee,52f2aa8211d2260327d1e290,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_', 'suffix': '.png'}","(35.72092327270052, -79.17722564121777)",True
"Chatham, North Carolina",Family Dollar,4fd7b7720e1dbab2f37fe71f,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/discountstore_', 'suffix': '.png'}","(35.708069889311645, -79.2548489491752)",False
"Chatham, North Carolina",Bella Donna Italian Restaurant,4d26271927a2594189825d0d,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/italian_', 'suffix': '.png'}","(35.719878442506825, -79.16985069897471)",True
"Chatham, North Carolina",San Felipe Restaurante,4b4bb9d7f964a52067a526e3,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/mexican_', 'suffix': '.png'}","(35.718905311723894, -79.16649628262078)",True
"Chatham, North Carolina",Waffle House,53926795498ee4f7239f52cf,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/breakfast_', 'suffix': '.png'}","(35.746142, -79.166451)",True
"Chatham, North Carolina",Greek Kouzina,4e8b9d970039779ed7f2a533,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/greek_', 'suffix': '.png'}","(35.7192217151157, -79.16035821683298)",True
"Chatham, North Carolina",Subway,4b4fc2fdf964a520701427e3,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/deli_', 'suffix': '.png'}","(35.71891073845473, -79.16685768698915)",True
"Chatham, North Carolina","Hwy 55 Burgers, Shakes & Fries",4c03ed8639d476b0a3bc30a7,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/burger_', 'suffix': '.png'}","(35.72012294135933, -79.1597250444119)",True
"Chatham, North Carolina",Domino's Pizza,4d41f0a9aed776ebdc9a6997,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/pizza_', 'suffix': '.png'}","(35.720152090817336, -79.15946066379547)",True
"Chatham, North Carolina",Subway,52b9e4d5498e5867d9f89bca,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/deli_', 'suffix': '.png'}","(35.745684794574466, -79.16827531187187)",True
"Chatham, North Carolina",Papa John's Pizza,4f19f244e4b0bf7627adfcc7,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/pizza_', 'suffix': '.png'}","(35.743595, -79.1649503)",True
"Chatham, North Carolina",Bojangles' Famous Chicken 'n Biscuits,53714741498ec8b7cca37b4d,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/fastfood_', 'suffix': '.png'}","(35.75491794024961, -79.16616752743721)",True
"Chatham, North Carolina",Food Lion Grocery Store,5058fbb2c593f3e03f13fdcc,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/food_grocery_', 'suffix': '.png'}","(35.71861999433084, -79.16628448375181)",True
"Chatham, North Carolina",Hardee's,4c2a97f48abca5933af6fe1f,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/fastfood_', 'suffix': '.png'}","(35.71999561283025, -79.17551777535566)",True
"Chatham, North Carolina",New Japan,4e863b31dab43a58d76f5a80,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/japanese_', 'suffix': '.png'}","(35.7444721367634, -79.1661639742153)",True
"Chatham, North Carolina",Walgreens,53a37963498e5cd1fc48c732,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/pharmacy_', 'suffix': '.png'}","(35.7204716, -79.1718284)",False
"Chatham, North Carolina",BP,50294b50f470f7543bcca01c,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/gas_', 'suffix': '.png'}","(35.71697607, -79.17921227)",False
"Chatham, North Carolina",KFC,515c82d0f0e417244277b026,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/friedchicken_', 'suffix': '.png'}","(35.745877477028884, -79.16667802414959)",True
"Chatham, North Carolina",China Inn,4ded5bdc7d8bb216742314ae,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/asian_', 'suffix': '.png'}","(35.70807654789099, -79.25485911885204)",True
"Chatham, North Carolina",McDonald's,4b4bb82ef964a5202aa526e3,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/fastfood_', 'suffix': '.png'}","(35.744492225882425, -79.16710679585321)",True
"Chatham, North Carolina",Chapel Ridge,4d4850cc53ebba7abad35cac,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/golfcourse_', 'suffix': '.png'}","(35.75458486180907, -79.22534728488844)",False
"Chatham, North Carolina",Silk Hope Winery,4d84db5a8de9721edde33951,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/winery_', 'suffix': '.png'}","(35.768341, -79.276608)",True
"Chatham, North Carolina",Seaforth Beach,4c12543977cea593a7cccc60,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/beach_', 'suffix': '.png'}","(35.725886275410794, -79.03407175434465)",False
"Chatham, North Carolina",Ebenezer Church Recreation Area,4bc79e158b7c9c74b5d436cf,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/outdoors_', 'suffix': '.png'}","(35.70756548930327, -79.02610787026579)",False
"Chatham, North Carolina",Grill 'n Go,508c4b97e4b055a7583a16a5,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}","(35.736296, -79.001198)",True
"Chatham, North Carolina",North Carolina Railway Museum,4b9d1e98f964a520539136e3,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/arts_entertainment/museum_', 'suffix': '.png'}","(35.66029496874254, -78.97554159164429)",False
"Chatham, North Carolina",Crosswinds Campground,4c10d9e7ce640f4744813a52,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/campground_', 'suffix': '.png'}","(35.74427258946449, -78.99415188093555)",False
"Chatham, North Carolina",Mobil,51d4758b5c8c08f22b7cc3d0,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/gas_', 'suffix': '.png'}","(35.73720149917247, -79.00063853185569)",False
"Chatham, North Carolina",Poplar Point Campground,4bc8f2c9b6c49c74ae7f8d91,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/campground_', 'suffix': '.png'}","(35.721378732613374, -79.01274494418607)",False
"Chatham, North Carolina",TechV,5ada4c5660d11b7c1a222b09,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/medical_', 'suffix': '.png'}","(35.763639000000005, -79.01019699999999)",False
"Chatham, North Carolina",Northwest District Park,4ccf283306b54688e374d394,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/park_', 'suffix': '.png'}","(35.808088, -79.33251700000001)",False
"Chatham, North Carolina",Bull City Music School,59b4315f95da0c3b7f3caaf1,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/music_instruments_', 'suffix': '.png'}","(35.85351788277409, -79.4017231464386)",False
"Chatham, North Carolina",B & L Labor Services,573b287c498e7471b7cf7bdb,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/hardware_', 'suffix': '.png'}","(35.8589519, -79.4028639)",False
"Chatham, North Carolina",David and Son Plumbing,58873d379465dd27c81b6409,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/hardware_', 'suffix': '.png'}","(35.707089, -79.422725)",False
"Chatham, North Carolina",Bynum Front Porch,52057b0911d262b89a631382,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/arts_entertainment/musicvenue_', 'suffix': '.png'}","(35.774728625201476, -79.13761365011698)",False
"Chatham, North Carolina",Town & Country Cleaning Services,5579d95d498e7945d7d3f38f,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/hardware_', 'suffix': '.png'}","(35.86331297082839, -79.17750120162964)",False
"Chatham, North Carolina",The Fearrington House Restaurant,4b71d6faf964a5206a5f2de3,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/newamerican_', 'suffix': '.png'}","(35.80082551326834, -79.09258354028194)",True
"Chatham, North Carolina",McIntyre's Books,4b5713e9f964a520812528e3,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/bookstore_', 'suffix': '.png'}","(35.80126998410003, -79.09155736432277)",False
"Chatham, North Carolina",The Belted Goat,4b71cd9bf964a520535d2de3,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/deli_', 'suffix': '.png'}","(35.80073562961949, -79.09166234271278)",True
"Chatham, North Carolina",Roost at Fearrington,4b71d73ff964a5207a5f2de3,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/snacks_', 'suffix': '.png'}","(35.80049848948561, -79.09150912349769)",True
"Chatham, North Carolina",Town Hall Burger & Beer,582e3a5d6b0cdb3ef0a62ba1,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/burger_', 'suffix': '.png'}","(35.82149562046625, -79.08676458939328)",True
"Chatham, North Carolina",The Fearrington House Inn,4ad4c008f964a520baec20e3,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/hotel_', 'suffix': '.png'}","(35.800666891659056, -79.09235844584856)",False
